review	label
11日凌晨三点发了通告，系学生个人轻生行为。真的辛苦了，追着撵着来侮辱我们的智商。网传是因为当事学生占用了本校一名化学老师子女的出国名额，暂时不知真假。	2
如果见不到尸体，那就太恐怖了，让人联想到器管买卖	1
妙啊，直接搜不到用户了	0
那个家长的微博被封了吗？	1
当事人微博没有了？果然还是解决提出问题的人最有效。设身处地，万一出事的是自己的孩子，该怎么办，顿感无力	3
？当事人妈妈的微博怎么没了？	1
家长的帐号没了！！用户不存在了！！	2
家长微博都被河蟹了	0
受害者母亲微博被注销？马的	2
卧槽，人家微博也没了？	1
阿姨的id搜不到了，显示用户不存在	0
这个阿姨对微博查不到了，新浪就是这样的吗？	1
把人家屏蔽了有用？	1
人生就像泡沫微博都被封了	0
就在刚刚男孩子的妈妈的微博被注销了只手遮天无法无天？我快被气死了	2
微博被屏蔽了，没了	0
天呐，账号都封了	1
这位妈妈的微博号也被注销了	0
为什么显示用户不存在，@人生就像泡沫	0
z*特色，一出事就gg相互，监控坏了，真牛	1
回答竟然都是我不知道我不知道，不负责任！	2
人家妈妈的微博号这么快就给整没了？人还在不，是不是也给整死了	1
林母的微博账号怎么不存在了？	1
用户不存在？？	1
学校是修罗场吗	1
用户不存在？？？！	1
为什么要注销别人账号？	1
为什么不让人说话？	1
还具体情况不清楚？呵呵	1
家长微博已经没了	0
妈妈的账号被封了	0
微博没有了？？？	1
妈妈的账号不存在了	0
我的天，这也能被销号？？？？？人间正道是沧桑！！！！	2
发布者呢？	0
被炸号了	0
妈妈的微博怎么没有了	0
？？？？?评论配图	1
你不管我不管轮到自己没人管	3
不要让人民感觉跟黑社会一样，活鲜生命没了就好像碾死一只蚂蚁，需要监控的时候监控总是坏的那么及时。	3
阿姨微博没有了，后台不是一般的大?评论配图	3
#成都四十九中回应学生在校高坠离世#为啥母亲的微博找不到了？被封了？	1
这位妈妈的微博也被封了吗	0
公开！！！	0
阿姨的微博没了	0
绝对是跟网上说的一样，校方真的有手段，控制学生不开口，现在还把人家母亲的账号注销了。。。。nb	1
希望正义会到来，揭露他们的恶行。	0
垃圾学校赶紧倒闭吧，不要再祸害孩子了	1
受害者母亲的微博呢	0
这个微博都没了	0
微博账号都被关了，新浪要为虎作伥吗	1
妈妈的微博没有了？	1
用户不存在，真恐怖，社会还是人民的社会吗	3
删除监控？心里有鬼才会这样，希望彻查，换家长公道。	1
那个妈妈的微博已经被封，言论都被清空，这世道，真的是	3
可怕啊当事人妈妈的微博不存在了！	1
这个家属朋友的微博都没了？	1
现在这位母亲的账号也没了？？？a	1
我怎么想，都想不明白，如果是自杀，为什么要三缄其口，为什么监控丢失，为什么不给看尸体，为什么不可以和老师交流，为什么一问三不知？？？如果一所学校都可以这样，请问，新疆的事情我该不该怀疑？	1
我的吗呀	1
账号没了！！！！！？？？？	2
那个妈妈的微博不存在？？？	1
人生就像泡沫，人民就像草芥	3
热搜一直下不去才接触家长···········	1
为什么他母亲的号不存在了？这就被封了？	1
学生坠楼在霸都合肥也有过多次，那其中还有所谓的重点初中跟这货有一拼啰。	0
应该想办法封口了。是我绝不姑息	2
监控坏了，是临时工，还有什么欺负普通人的说法一起来吧	2
现在就希望这家的妈妈，能多拿一点物质补偿了。毕竟事情能走得到这一步，基本上就表示严惩真凶基本无望了。人还是好好活下去叭。	3
够黑的	3
彻查	0
你看到的是新闻还是自己？我们就是那些普通人，那些被各种势力压得喘不过气的普通人。也只有死可以解脱了。	3
这个ID.真是……泡沫	1
没有情感的机器	1
希望还原真相给他们一家一个公道说法。	0
#重庆15岁女孩校内坠亡#关注下这个	0
令人发指	2
需要一个公平公正的回复	0
一、学校开始为什么拒绝家属进入？二、为什么事发的监控录像没有了？三、为什么不是公安部门回应？四、官方回应太快，且没有说服力。五、最大的疑点，学生跳楼的原因。	1
学校的冷血处理，出发点也许是怕担责，但是同时也可能为存在的校园暴力提供了掩护。却不知，探究真相才是对逝者及家庭最负责任的安慰。而不是第一时间剪除所有不利于自己的所有条件和言论，冷冰冰的法律程序，撇干净自己的责任。如果中国的教育系统这样处理是被默许的话，未来则堪忧。	3
现在这样的事怎么越来越多	0
对不起我并不想听完，完整采访，因为这个回答的老师从声音都能听的出来无所畏惧，趾高气扬，冷漠无情。你啥都不知道还出来回答的鬼。	1
这...怎么不是网络炫富被切禁就是学生坠亡无处查，这....很难让人平心静气去自我Pua相信表面看到的以及听到的...	3
吃人社会，普通老百姓维权太难了	3
问什么都不知道，那你知道个?啊	1
看到有知乎网友建议“建议以后再出现监控视频丢失，校方负责人以渎职罪处理。”	1
不是有学生看见了吗？然后要学生不要说，有处分的	0
知道实情的孩子们，不需要在网上千方百计留下信息，不要上网，直接在家长陪同下去派出所提供线索，留下笔录，派出所是必须将群众提供的线索记录在案的，而且不得泄露对外信息。这才是最安全又有效的帮助。	0
呵谁给校方的权利？	1
阅兵的时候担心军人眨眼被外媒抓拍，这种事就不怕外媒看见了吗	1
学校真黑	1
为什么总是以监控坏了等理由来掩盖事实，法律空缺	0
为什么每次出事监控都失灵？	1
蛇鼠一窝	1
监控又一次坏了！	0
绝对是黑社会，水太深了，最近电影扫黑正在播，看的太像了	1
当我们需要监控来还原一个真相的时候，监控有问题。那装这个监控的意义何在？我们需要这个事件的一个真相，同样，我们也需要，对学校医院公园等这一类公共场合的监控列入监管，至少所有权不能只在一家机构手中。	1
不会把家属控制起来吧？？？？感觉水好深	3
以后是不是学校监控应该公安联网学校无权处置	0
武大郎死了还有仵作验尸的流程呢	0
这是中国的教育该有的样子嘛?	1
哎	1
兄弟们，顶上去支持正义	0
让成都49中校长出来说话，他还会一问三不知吗	0
看得我好生气	2
加油，支持你	0
韭菜能做的就是不要留下根//@多啦A梦的样子:说得对，真的不要生孩子，还是让那些富二代红二代多生点才能互相残杀，老百姓就不要生了，死了居然连遗体都看不到，都是一帮黑社会的顶流。//@单身蚁族2542:人民总是弱势群体，	3
就是把家长关在门外？？？？	2
我不知道我不知道我不知道，求你们不要问了我不知道我不知道??♂?	1
这是我生活的国家吗？这是社会主义法治国家吗？我还能相信我的国家吗？	3
没有一项操作是合情合理的	1
不让家属见遗体，作贼心虚呗	1
如果是自杀，学校肯定会第一时间还原监控，甩锅	1
学校是黑社会吗？	1
本来就是啊这样的回应本就让普通人觉得难以信服别说是受害者家属了	0
所以《顶楼》应该是根据真实事件改编的吧。全剧没有监控很合乎常理了。	0
广大普通民众团结起来还家长和娃娃一个真相	0
感谢你们为百姓发声	0
反正出了事情就是不了解不知道不说	0
@人民日报确实没有人性，缺少责任心//@人在江湖54321:发生这种事情，但凡有点良知的老师校长都会悲伤，但是校方的公告和回应都是冷冰冰，这种没人性的教育工作者搞教育是我们国家教育之耻！！	2
第一时间不和家长接触！不让家长看孩子！作为母亲，无论怎样，校方的态度和做法，就不配教书育人！只要事实真相！	2
监控缺失真是天大的笑话	1
呵呵，一问三不知。	1
#山东莱阳一高中生校内不明不白死亡#大家也看看这个吧！	1
丧尽天良！有没有心啊！学校的管理层有妈有孩子吗？？	2
不知道？呵呵，还有人民的活路吗？学校竟然成了一个这样的地方，学生人身安全得不到保障，不明白为什么	3
考虑过父母的感受吗？如果是这个学校的领导子女无缘无故死了，他们怎么想，真的太无耻了，简直令人发指	2
学校推老师出来躺枪，意图转移大家的注意力，为自己洗白	1
百姓生命也能儿戏病态社会关系学对政府失望	3
所以不管社会发展到多先进。其本质还是不变依旧有这种明目张胆只手遮天丧尽天良的事。群众还是可以被轻易踩死的蝼蚁。愿能给这位母亲一个公道	3
这是因为暗地里用钱在操作？？？？	1
成都的官员真的可以一手遮天吗？民不告，官不究，民告官，国家管吗？上天无路入地无门？@人民日报@中国长安网@人民网@央视新闻	3
以后碰到学校，幼儿园的监控坏的，校长园长就地免职，不信了，让他坏。	2
这国家怕是要被官僚掌控在手心里了！	3
别问，问起来就是我不知道我不了解，啥都不知道	1
我真的是气死了	2
如发现有人为销匿证据的一定要重重的惩罚！	1
一问三不知其实什么也没说	0
把人当蚂蚁踩	3
让老百姓生孩子的前提下请保护好我们的孩子	3
来个黑客吧把学校的监控视频弄出来	0
9号晚上家人去学校，学校不让进学院，不让看孩子遗体！直到孩子母亲发微博上了热搜！10号才让家属进去看孩子遗体！9号晚上一夜不知道发生了什么！10号公安局才介入调查！难道不是第一时间报警处理吗？	2
“监控缺失”就说明了问题	0
公布监控录像	0
寻求真相！	0
妈妈得多心疼	1
好家伙，他知道啥，为啥啥不知	0
每次一有事就都监控坏了，到底是真坏了还是有什么内情？	0
真是一个荒诞的世界，一个教育人的地方，竟然这般黑暗操作	3
青少年不是国家的希望吗？学校只要拿出证据，自证清白是很简单的。现在社会只有腐败的落日，青少年看不到希望。真的悲哀。	3
